date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO,气压,海平面气压,温度,相对湿度,降水量,最大风速
2020/11/3,7,70,47,90,7,46,6,0.73,970,1025.2,13.5,95,0,0.7
2020/11/3,8,72,49,93,7,45,6,0.8,970.8,1026.1,13.5,96,0,0.7
2020/11/3,9,71,48,91,8,50,4,0.87,971.4,1026.7,14.1,93,0,0.8
2020/11/3,10,70,47,90,9,51,5,0.86,971.7,1026.9,15.4,82,0,0.8
2020/11/3,11,76,54,101,10,51,8,0.91,971.5,1026.6,16.7,75,0,1.3
2020/11/3,12,69,48,88,9,46,22,0.76,970.6,1025.6,17.1,69,0,1
2020/11/3,13,56,35,62,6,34,39,0.65,969.3,1024.3,17.2,68,0,1.3
2020/11/3,14,36,19,36,5,22,61,0.53,967.9,1022.9,16.9,68,0,1.2
2020/11/3,15,34,17,34,5,20,69,0.47,966.9,1021.9,16.6,65,0,1.1
2020/11/3,16,37,19,37,5,20,70,0.46,966.5,1021.5,16.5,67,0,1.2
2020/11/3,17,34,18,34,4,21,70,0.49,966.4,1021.4,16.1,67,0,1.2
2020/11/3,18,44,23,44,4,26,64,0.46,966.6,1021.7,15.4,72,0,0.9
2020/11/3,19,34,19,34,4,26,55,0.53,967.2,1022.4,14.7,76,0,1
2020/11/3,20,33,17,33,4,27,47,0.53,968.1,1023.4,14.3,78,0,1.7
2020/11/3,21,36,20,36,4,25,47,0.54,968.8,1024.1,13.9,81,0,2.9
2020/11/3,22,38,22,38,4,24,50,0.53,968.9,1024.1,13.6,83,0,3.7
2020/11/3,23,43,25,43,4,26,50,0.54,969,1024.1,13.5,84,0,4
2020/11/4,0,47,29,47,5,26,48,0.51,968.8,1023.9,13.4,85,0,3.9
2020/11/4,1,56,39,62,5,26,44,0.53,968.6,1023.7,13.2,86,0,3.6
2020/11/4,2,63,45,71,5,21,48,0.5,968.4,1023.5,13.2,87,0,3
2020/11/4,3,58,41,62,5,15,55,0.45,967.9,1023,12.9,89,0,2.8
2020/11/4,4,56,40,60,5,15,55,0.45,967.7,1022.8,13,87,0,2.6
2020/11/4,5,55,39,58,5,15,52,0.45,967.4,1022.5,13,88,0,2.5
2020/11/4,6,54,38,56,5,16,50,0.48,967.5,1022.7,12.7,90,0,1.9
2020/11/4,7,54,38,57,5,16,51,0.45,967.5,1022.8,12.7,90,0,2.1
2020/11/4,8,54,34,58,5,19,48,0.48,967.7,1023.1,12.8,90,0,2.6
2020/11/4,9,56,38,61,5,25,42,0.52,968.1,1023.5,13.2,87,0,2
2020/11/4,10,60,43,66,5,29,35,0.55,968.2,1023.6,13.6,83,0,1.6
2020/11/4,11,58,41,62,7,33,31,0.57,967.5,1022.7,14.6,78,0,1.9
2020/11/4,12,58,41,63,5,32,33,0.55,966.8,1022,15.1,76,0,2.5
2020/11/4,13,58,41,62,5,36,31,0.53,965.5,1020.6,15,77,0,2.3
2020/11/4,14,57,40,64,5,41,27,0.55,964.2,1019.2,15.1,77,0,1.3
2020/11/4,15,58,41,66,4,40,27,0.53,963.1,1018.1,15.4,76,0,2.5
2020/11/4,16,61,44,69,6,41,26,0.53,962.8,1017.8,14.6,84,0,1.4
2020/11/4,17,63,45,74,5,44,23,0.62,962.7,1017.8,14.3,85,0,1.6
2020/11/4,18,59,42,63,5,46,20,0.6,962.7,1017.8,14,90,0,1.5
2020/11/4,19,56,40,62,4,46,16,0.67,963.3,1018.5,13.8,90,0,1.7
2020/11/4,20,51,34,52,4,45,15,0.68,963.9,1019.2,13.1,94,0.2,1.8
2020/11/4,21,45,30,45,4,38,16,0.62,964.5,1019.8,13,95,0.6,1.1
2020/11/4,22,37,25,37,4,33,22,0.62,965.2,1020.5,12.9,95,0,1.3
2020/11/4,23,38,26,38,4,28,30,0.54,965.5,1020.7,12.7,96,0.2,1.3
2020/11/5,0,41,28,41,4,27,32,0.55,965.3,1020.5,12.5,97,0.2,1.5
2020/11/5,1,41,28,41,4,25,35,0.53,965.3,1020.5,12.3,96,0.1,1.7
2020/11/5,2,42,29,42,4,22,37,0.52,965.1,1020.3,12.2,97,0,1.7
2020/11/5,3,47,33,47,4,19,39,0.48,965,1020.2,12.1,97,0.1,1.3
2020/11/5,4,56,40,56,5,19,38,0.48,964.9,1020.1,12.1,97,0,1.2
2020/11/5,5,60,43,61,5,20,36,0.48,964.7,1020,12.1,97,0,2.6
2020/11/5,6,63,45,58,5,23,32,0.5,964.9,1020.2,12,96,0.2,1.7
2020/11/5,7,58,41,55,5,23,35,0.48,965.6,1021,12,96,0,2.2
2020/11/5,8,58,41,56,5,25,34,0.5,966.1,1021.6,12,96,0,2.8
2020/11/5,9,61,44,59,5,35,22,0.6,966.7,1022.2,12.2,96,0,2.6
2020/11/5,10,64,46,61,6,45,13,0.65,967.4,1022.9,12.5,96,0.1,2.3
2020/11/5,11,68,49,63,7,44,16,0.68,967.2,1022.7,12.9,92,0.1,2.3
2020/11/5,12,71,52,67,7,44,20,0.68,966.5,1021.9,13.5,88,0,2.1
2020/11/5,13,74,54,73,7,42,27,0.68,965.4,1020.7,14.1,85,0,2.1
2020/11/5,14,78,57,76,6,43,28,0.74,964.5,1019.7,14.4,84,0,1.6
2020/11/5,15,78,57,78,6,43,32,0.7,963.7,1018.8,14.9,79,0,2.1
2020/11/5,16,78,57,79,6,41,40,0.68,963.6,1018.7,14.9,82,0,2.2
2020/11/5,17,73,53,77,6,41,39,0.63,964.1,1019.3,14.8,84,0,1.8
2020/11/5,18,73,53,77,5,48,32,0.65,965,1020.3,14.5,88,0,1
2020/11/5,19,79,58,85,6,62,16,0.7,966.1,1021.5,14.1,93,0,1
2020/11/5,20,80,59,88,5,62,8,0.8,967.2,1022.7,13.8,95,0,1.4
2020/11/5,21,85,63,95,5,61,3,0.94,968.5,1024,13.6,93,0,1.3
2020/11/5,22,86,64,98,6,67,3,1,969.2,1024.8,13.4,93,0,1.2
2020/11/5,23,90,67,104,6,68,4,1.06,969.7,1025.3,13.2,95,0,1.2
2020/11/6,0,95,71,111,6,67,3,1.13,970,1025.5,13,95,0,1.3
2020/11/6,1,100,75,119,6,64,3,1.13,970.1,1025.6,12.9,96,0,1.2
2020/11/6,2,99,74,120,6,59,3,1.11,970.2,1025.7,12.7,97,0,1
